"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"18",19,25,2.63339393684981,0.545855279133536,1.68274104237121,1.80810945095757,2.24661241323031,2.59094235773943,2.9833160736911,3.58644300708023,3.79942617641074
"19",20,26,2.70990159108848,0.569186923867152,1.71161778898377,1.83835869877082,2.30342919388903,2.66957319319542,3.07029806732218,3.70404148642296,3.9254221025753
"20",21,27,2.40373071918213,0.531259161530882,1.48385805354435,1.59924714617094,2.01578668084208,2.37017471074021,2.75195368740649,3.32799767792765,3.53414299137894
"21",22,28,2.56398878265623,0.574487971470596,1.570386431302,1.69007745336999,2.14715323702256,2.52889288505192,2.94273010957612,3.56523810012423,3.78536228432494
"22",23,29,2.50528693192445,0.57432262902982,1.53212711332289,1.64853982827749,2.07825870772342,2.46243176857617,2.88195313478302,3.51684482514918,3.72565558239427
"23",24,30,2.92900090900519,0.657013220187366,1.83015618701464,1.96292165399542,2.43496471564979,2.87134251973268,3.35664454545964,4.09150783004557,4.33785811852761
"24",25,31,3.10714263600879,0.689260025310594,1.97185386278196,2.09938606299394,2.58767115947498,3.03166870494597,3.5642293057245,4.32766956613107,4.59895437044296
"25",26,32,3.19066960145223,0.709404408254047,2.04028474386922,2.1627792587214,2.65803372808669,3.11809083827806,3.65341249570993,4.45503257704152,4.7263308699141
"26",27,33,2.96928989955108,0.662959419938993,1.87080880985967,1.99654674523607,2.48322139460312,2.90657769180398,3.39016883941779,4.14953303054945,4.41909758247436
"27",28,34,3.07614271779473,0.685024654816143,1.93144510458578,2.05467902075947,2.5647199918878,3.02508761177871,3.52134294872804,4.28455957449043,4.54603309793435
"28",29,35,2.81842034753106,0.635644798775632,1.75520793450433,1.87817922596296,2.34251119717317,2.77260685833478,3.22748958470272,3.94844040096799,4.19854753204522
"29",30,36,2.6050960626513,0.600883730464057,1.60676036078078,1.71934330546708,2.15265822584167,2.55569342946592,2.99851907821351,3.67047798137677,3.89665494416286
"30",31,37,2.37437253769443,0.550058486237747,1.4722133430786,1.56562201667562,1.95698358154671,2.32661760504076,2.73926669411962,3.34358730540797,3.56212205105167
"31",32,38,2.22667473128749,0.519004763125714,1.39892382617935,1.48517134044214,1.82938804834347,2.17057970586633,2.56515415272915,3.16017308802627,3.36751638912243
"32",33,39,2.03233307813804,0.46442932945426,1.2974421377888,1.37509182506351,1.67438053968501,1.97936848643678,2.33802531682392,2.87050866821207,3.05278899924584
"33",34,40,1.8872454452993,0.421653761827842,1.23107225950493,1.29357474545627,1.56472220803464,1.83602532216495,2.15683912528905,2.6515445835771,2.82134054825495
"34",35,41,1.63077483559002,0.352679448094287,1.08639368295228,1.14323531366003,1.36555205717708,1.58361452581198,1.84179348531225,2.28086277184435,2.44197090599502
"35",36,42,1.4873688623918,0.304496406014715,1.0138141665771,1.066009179524,1.26255103713626,1.44373009185521,1.67245694110427,2.04730525376299,2.17858408957879
"36",37,43,1.35018502693466,0.258204293189986,0.94253805810002,0.992188344527063,1.16256519247538,1.31521277443422,1.50310352666615,1.82667902534301,1.9467456191012
"37",38,44,1.14976709928575,0.208544366466769,0.815547115157587,0.856195273962112,0.999741957256263,1.12407876658745,1.26986307450879,1.5348386645,1.63687329931331
"38",39,45,1.0898431872057,0.183733453066288,0.791151725113109,0.828516309417969,0.959514833988681,1.07034428279932,1.19775842801618,1.42282470076195,1.50572170740853
"39",40,46,0.978232031085075,0.155403833810536,0.714677238773394,0.749774221447462,0.869566630466672,0.962273412989473,1.071372304406,1.25505992221705,1.32465307940606
"40",41,47,0.884316356295291,0.133576070598514,0.652385413562579,0.684639610504455,0.791333730674167,0.872131527549251,0.965424097986625,1.12209602447865,1.17980566292314
"41",42,48,0.831012394523747,0.121916136228814,0.615180201715082,0.644665251963756,0.746581364890528,0.823095868024414,0.907694050646784,1.04461968440367,1.0923352328053
"42",43,49,0.847422674730085,0.118899185046723,0.634008067231591,0.663746533885595,0.764310251106458,0.840796025072471,0.923271642710009,1.05391735210068,1.09793198873783
"43",44,50,0.966433272447252,0.123019559455647,0.742852096922121,0.773100037142192,0.87982601491239,0.96163292798032,1.04674823987587,1.1753841623855,1.22370060981096
"44",45,51,1.04826491945401,0.127389138462401,0.815811562986122,0.850604806599448,0.959785347390458,1.04225723137877,1.13109134346909,1.26947222045566,1.31363246795922
"45",46,52,1.14991151074257,0.136116036274308,0.89908131281027,0.936539936295938,1.05606818556095,1.14317357897831,1.23852814060833,1.381951817045,1.43106462998273
"46",47,53,1.12780719201247,0.133979165077149,0.87882959981356,0.916623371141589,1.03498589928019,1.12238808749752,1.21338581533417,1.35902098712005,1.40512317569437
"47",48,54,1.13361228042142,0.133952193866561,0.883441244030586,0.922545781432531,1.04066805042042,1.12922871178709,1.22100334739507,1.36142713559547,1.40824158665687
