"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"28",29,35,2.13988934784428,0.309084413855218,1.58176565444302,1.65673100246376,1.92211636417826,2.12388216048747,2.34228187036917,2.67086915445267,2.77674716852391
"29",30,36,2.17864743403079,0.312660515619805,1.61169854157961,1.69651783731696,1.95622874778076,2.16403898205112,2.38069354668718,2.71893682708128,2.832290904442
"30",31,37,2.03282397289858,0.297888470810588,1.49635083378591,1.57230148809216,1.82311758606926,2.01524012157773,2.22374572594736,2.54989360705646,2.66186998853231
"31",32,38,1.88744690841552,0.279813270115948,1.38890481170817,1.45570412937045,1.68908029221921,1.87099678774279,2.06635241467639,2.3736681631579,2.48175479164302
"32",33,39,1.95375702618547,0.284667114325729,1.44847947944106,1.51823349654622,1.7509815560249,1.93776143216704,2.13597625853205,2.45065870474767,2.55573198424451
"33",34,40,2.0667720648693,0.292291758961285,1.54575843031903,1.61724924863329,1.86192995177786,2.05096049921077,2.25235449779394,2.58112159883658,2.69271346958829
"34",35,41,1.82584615637891,0.261800625973899,1.36660586753323,1.42552060284333,1.63999331157004,1.80903294273138,1.99228785994144,2.28658278783467,2.38960655389935
"35",36,42,2.09436857708838,0.280777690176252,1.59740476630929,1.66701570110822,1.89800528731922,2.07708901775661,2.27234142640501,2.58541380506408,2.69373257374665
"36",37,43,2.02587650412668,0.266423406894779,1.5501456666771,1.61620462941178,1.83794780135724,2.01052640188044,2.19662309825723,2.48854060086358,2.59097590504131
"37",38,44,2.1097656736355,0.266076744257412,1.64010019349174,1.70351345527909,1.92173372815607,2.09323428993892,2.28007430941035,2.5741547432904,2.67078295435284
"38",39,45,2.03809719045463,0.255890906902481,1.58092650918416,1.64482618011253,1.85781590286106,2.02119960706326,2.20309316785715,2.47933284456064,2.57489389010174
"39",40,46,1.92435606499468,0.240816078896209,1.48835889135694,1.55136927557909,1.7568548835353,1.91275755795872,2.07848726347537,2.33864442050407,2.43364924624334
"40",41,47,1.88654755966116,0.233865900206079,1.46459945748335,1.52375739598216,1.72123036855111,1.87506248565634,2.03720999796182,2.29348006963402,2.37899708957165
"41",42,48,1.78280327447773,0.221630298775576,1.3817218649456,1.43698277092143,1.62792650887064,1.77306118110809,1.92379168687076,2.16864811269588,2.24881298742462
"42",43,49,1.53236281022521,0.196874066926621,1.17477093251022,1.22939704852706,1.39446319269409,1.5222161706652,1.6605636047487,1.87263316944642,1.94481181255427
"43",44,50,1.40014938905621,0.17941778619398,1.07950341697155,1.12412624805409,1.27413176843148,1.39042904612874,1.51456591743364,1.71146760334574,1.7772791232227
"44",45,51,1.36865027140451,0.171668245949373,1.06081964666167,1.10549584066352,1.24701540033444,1.35916427284925,1.47945284025358,1.66613060055402,1.72900784949881
"45",46,52,1.44797962774141,0.171138180876323,1.14385078818501,1.18370841967704,1.32823098057626,1.43785499819713,1.55694068541975,1.74581623010784,1.81329514123473
"46",47,53,1.46988168303302,0.162722830667486,1.18035043085344,1.22045731122592,1.35615757890151,1.46080158325495,1.57438034788107,1.75260485552511,1.81256332585076
"47",48,54,1.34142017103268,0.145581902642434,1.08012112812099,1.1188763978964,1.23845305563237,1.33343212098417,1.43277781990459,1.5923731993625,1.64929655642101
"48",49,55,1.32786228250829,0.135036666228083,1.0872705295528,1.1207169982614,1.23363566436081,1.32025169923791,1.41312043322896,1.56070118992879,1.6145443777338
"49",50,56,1.29421252837649,0.126310805275428,1.06610763869455,1.09795093915538,1.20539755329082,1.28793054369701,1.37561693476501,1.51248001730023,1.55975739837238
"50",51,57,1.31701590808585,0.122642828149631,1.09318459765777,1.12710820986782,1.23187943216427,1.31100456930046,1.39592892509425,1.52828255738252,1.57620288192194
"51",52,58,1.28263247246223,0.116495190378214,1.06979758620982,1.09807543107964,1.20205835408144,1.27770940930558,1.35913402899158,1.48053133094922,1.52225743144075
"52",53,59,1.21948804591637,0.109379097973834,1.01567670758977,1.04705530261599,1.14405061028675,1.21548091338973,1.2911838109757,1.40549278236887,1.44558213530622
"53",54,60,1.24981420694905,0.108475427645854,1.04655968130483,1.0772741671134,1.17541253340885,1.24643355770118,1.32078613926441,1.43306007021403,1.4728790175713
"54",55,61,1.27922898364024,0.108448715518989,1.07709773777117,1.10620582934549,1.20485137557461,1.27549906081173,1.34969550405361,1.46417268696757,1.50325294780847
"55",56,62,1.30111040319834,0.108467109457597,1.09780630195961,1.12814968823386,1.22663865372113,1.29744550773239,1.3721326746547,1.48611141952323,1.52289396305892
"56",57,63,1.3061932260799,0.107850018492796,1.10487566640037,1.1340671482294,1.2319460702315,1.30270354273235,1.37665033504603,1.49038438837708,1.52751714470542
"57",58,64,1.25985220938996,0.103934252871322,1.06553736104761,1.09443524129525,1.18837849042325,1.25664725175427,1.32811403912871,1.43514667950557,1.47062908826165
"58",59,65,1.19279354975831,0.0997953735618909,1.00526871861987,1.0345224306797,1.12400125076832,1.18878877923756,1.25891171879987,1.3614819170293,1.39581811566291
"59",60,66,1.1259092020056,0.0956831906243011,0.945471223398617,0.973900880473668,1.06064258118103,1.12308015246656,1.1881730644642,1.28895901920386,1.32200832089898
"60",61,67,1.06322986051567,0.092244576674949,0.892957144862325,0.917012089463599,0.998778324259846,1.06040745386498,1.12360828725679,1.21923909975027,1.25343812964826
"61",62,68,1.00868908620003,0.0884320188826826,0.842944479346729,0.868569309134461,0.947897108705986,1.00594591749894,1.06725165783199,1.15818274806434,1.18861556837803
"62",63,69,0.916792706207861,0.0829243593456039,0.761402542953998,0.784873402194143,0.859464823643381,0.914479180853776,0.971402539176544,1.05752799941884,1.08591044078243
"63",64,70,0.855708130050259,0.0784810554352985,0.71018804579179,0.731275091869762,0.800772941233531,0.853706298614223,0.907218766381926,0.989043713355206,1.01533917168843
"64",65,71,0.79955204147222,0.0746786808345777,0.659644507272414,0.68193381428132,0.747625526829394,0.7968231472153,0.849437160334063,0.924761750811472,0.95138416615186
"65",66,72,0.738638258407766,0.0708366325508384,0.606869461109076,0.626132886568837,0.689904705495217,0.73682356099964,0.784705218071865,0.859326642936912,0.883504806596953
"66",67,73,0.656565479254356,0.0667581511561661,0.533906083278504,0.550918832774344,0.609998583884689,0.65422956824798,0.700837855976823,0.768643467861411,0.792184951991652
"67",68,74,0.57899971001301,0.0618220790148276,0.463556406439715,0.481715035650386,0.535964648022852,0.576801253463785,0.619584896744036,0.684203954674099,0.706137661081383
"68",69,75,0.509540443015837,0.0596917746650852,0.400051386234979,0.415046195632428,0.468198692069021,0.507018178140308,0.548413147305513,0.612329004415255,0.63406161567439
"69",70,76,0.482468985233158,0.0589439426323499,0.375228160477504,0.390725043158553,0.441500514741792,0.479941184207745,0.520603643309724,0.584400944537599,0.605265786851475
"70",71,77,0.438164977735025,0.0577042402908084,0.333755926504358,0.348699552125575,0.398192758803197,0.434868310236091,0.474965810087417,0.537785297461949,0.560296044619596
"71",72,78,0.399464966934317,0.0570340181726994,0.29752788949181,0.311833125548028,0.359212724468793,0.395995080078701,0.436032323097022,0.497693388411154,0.520003862904924
"72",73,79,0.340106516404383,0.0539365363424264,0.245087890448566,0.25829956760981,0.302196692121425,0.336132127827576,0.373701769584374,0.435192358938758,0.456461113353606
"73",74,80,0.309319970551282,0.0538614193193921,0.214922822219365,0.228660688078685,0.271551361886713,0.305504591118119,0.342771215888304,0.404885621599299,0.426769913467641
"74",75,81,0.23710844670952,0.0481521982170109,0.154116778682896,0.165538848103754,0.203273934755415,0.232969858200613,0.266821216667367,0.321891496265614,0.342689577363534
