"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"55",56,62,0.906633045992335,0.131107671096686,0.669456819193087,0.704204292138694,0.814760078020366,0.900707317596519,0.988722984158528,1.13411794183402,1.1862142307449
"56",57,63,0.940853896756005,0.133188105275968,0.699946400200238,0.73402361590264,0.848079103275148,0.934754801104496,1.02750309032342,1.17030380732992,1.22111548064663
"57",58,64,1.17042526882198,0.152661851984094,0.890412279743974,0.932268858369301,1.06404111013741,1.16300058871894,1.26819443347312,1.43361100985678,1.48941156377023
"58",59,65,1.13520376368426,0.151208922708306,0.860798220474913,0.899903089188655,1.02900668966861,1.12774725093057,1.23302029982782,1.39318970262167,1.45057302448152
"59",60,66,1.03767207509046,0.142926307193433,0.777189877887834,0.813958009325272,0.937774856294009,1.03225051925074,1.1297391190831,1.2843326422234,1.33531545394509
"60",61,67,1.1233314133926,0.148107422631228,0.85338940000182,0.893202216198544,1.01999347109503,1.1173124412372,1.21823377105035,1.3771823971565,1.43188628103828
"61",62,68,1.30030644865523,0.159725507840371,1.00533374492443,1.04765513420504,1.18902259104188,1.29407862256004,1.40499936549052,1.57108615331603,1.63009300117073
"62",63,69,1.39550409245059,0.163478652670753,1.09524722867843,1.13752935043889,1.28116988612659,1.38934748428611,1.50257041380434,1.67515353911066,1.73016596504196
"63",64,70,1.48765827500437,0.171098901031241,1.17206386908286,1.21546306296968,1.36941203919438,1.481987740327,1.59903794404129,1.78087106129572,1.84283533602067
"64",65,71,1.30803845248446,0.16274880955919,1.01349462894817,1.05556585666322,1.19308952516007,1.30101363255837,1.41418242688703,1.5872723759853,1.64562296861431
"65",66,72,1.27303965813016,0.162015538285429,0.976153513995226,1.01775226464491,1.15990152647685,1.26757955667916,1.37717335252766,1.54826648760531,1.61007666426813
"66",67,73,1.23605956391364,0.160773998810745,0.94310318583368,0.984120591938175,1.12352483260437,1.22919800698127,1.34117094447687,1.51209050332477,1.57188213156622
"67",68,74,1.08579793389276,0.150004695400775,0.812631447001373,0.850762068454773,0.980573173927823,1.0789076173455,1.18203709557567,1.34539877327218,1.39970921957308
"68",69,75,0.889814245507229,0.134694004710568,0.646778301030744,0.680916655312331,0.795566785054308,0.883513441096536,0.976528740792921,1.1223380717831,1.17155266541916
"69",70,76,0.718927368835507,0.117381270433353,0.509569919019212,0.538699823769965,0.637589964700381,0.711326416398781,0.793351481984002,0.923800560157675,0.968509473532547
"70",71,77,0.586765958484314,0.102736252173893,0.403139226957373,0.427744719842239,0.514909950670363,0.580679685592823,0.651980923720723,0.76576965978478,0.805247606014243
"71",72,78,0.594722695982865,0.102818717027399,0.413192264288357,0.43832389889537,0.521984115397751,0.588017220570871,0.659733304335086,0.773754055910555,0.814373341863234
"72",73,79,0.590527641145455,0.101008672408994,0.412768474564242,0.436031159812454,0.519036377680501,0.584634506331014,0.654220338044628,0.767653035254362,0.807036471807411
"73",74,80,0.607281904186893,0.103097352477464,0.424229533907618,0.44998277822634,0.534242258384991,0.600807940528561,0.671813956978407,0.788407558403397,0.826988995079811
"74",75,81,0.693240056695046,0.113641013535424,0.491984693713975,0.51922165957263,0.613742390814249,0.686913603494258,0.763359566736756,0.89057514064688,0.934973737159083
"75",76,82,0.739608690339952,0.121807620308059,0.525803722991115,0.555990263471663,0.654054433214832,0.731011981465027,0.816060492797753,0.952893468924101,1.00128206441796
"76",77,83,0.74125904927708,0.126826782117924,0.521267483575605,0.550976383779507,0.65221156834322,0.730969723931602,0.819401893680262,0.966960622149717,1.01701193853779
"77",78,84,0.744299436747404,0.132795691208276,0.513930635363426,0.54548517655127,0.650004939101882,0.733284269207527,0.826742699276293,0.980491329099612,1.03190824162829
"78",79,85,0.696636095287473,0.130185039704525,0.471368471425245,0.502901516935827,0.604253854550547,0.68641011901641,0.777567872684995,0.927670245191243,0.98013976421689
"79",80,86,0.70207469539783,0.133039979998971,0.471712320726389,0.501157722309497,0.607375617742945,0.691372309708284,0.785876925684617,0.938517876186451,0.988502318811391
"80",81,87,0.668479085227798,0.129534539486694,0.441545568533049,0.471662571192086,0.576407231228741,0.660527681241626,0.75070955830239,0.894713999376305,0.945811650187714
"81",82,88,0.591552725329437,0.121068397579065,0.381219791838127,0.409888901582547,0.505589851980359,0.581847909219676,0.668077183095758,0.806021521393879,0.857541439450784
"82",83,89,0.593940079308435,0.122179369596049,0.380675237047917,0.409158775696831,0.506903524470521,0.585482198325937,0.671662971910863,0.806604136368974,0.854733507952647
"83",84,90,0.569968483648583,0.120522388526459,0.3601974092804,0.389313186142538,0.484846603625684,0.56052708382475,0.644976100756876,0.781817083024669,0.832864723319375
"84",85,91,0.543757164119026,0.119088087022782,0.338146385727656,0.365672932180643,0.45936506185936,0.534719038004082,0.617577278607655,0.75447770192791,0.801434767486561
"85",86,92,0.491376092239411,0.112978471217995,0.298396927324312,0.324309023779821,0.410993483423424,0.481896046137662,0.561074286315568,0.692400183985445,0.738447954597691
