"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"15",16,22,1.46934177881096,0.454630866981271,0.73616895195697,0.828380192522293,1.14330123758408,1.41647787276744,1.73115514960155,2.29876280540928,2.51909609902475
"16",17,23,1.27704544097198,0.402857222186061,0.620735918622343,0.700164303988963,0.988907971214978,1.23265445080899,1.51338015345579,2.00451056584221,2.20005928289313
"17",18,24,1.44160097775531,0.416478115099178,0.756077654402343,0.840083724503399,1.14534441532262,1.39675199681652,1.68803953895386,2.18718964382956,2.37598635480315
"18",19,25,1.49371166891903,0.410416313889337,0.810205473631303,0.89510341647065,1.20224591918193,1.45447257833118,1.74194777401182,2.22773603168556,2.40968900288136
"19",20,26,1.75233801251952,0.434995783200899,1.01511280255533,1.10383964126035,1.4389103663038,1.71823722326072,2.02718991591223,2.51986089698148,2.70397741022698
"20",21,27,1.99793866166404,0.454514177086935,1.20678208737606,1.31781722647609,1.67746481997189,1.96356923510207,2.27582560426135,2.7965080931685,2.98253922259964
"21",22,28,2.04431089933954,0.450851043373604,1.26130947841226,1.36424877693518,1.72579332126878,2.00729334004682,2.33086298434117,2.8402677239399,3.02090340650954
"22",23,29,2.46893866084776,0.496009183745077,1.61198461543402,1.72576463403528,2.11844649401439,2.43265430124153,2.7790698370879,3.33847972602703,3.54370566784448
"23",24,30,2.66554099736646,0.509102599468994,1.7495439791252,1.88371314123035,2.30957184738003,2.63209914731006,2.9890675849605,3.55248855937838,3.75327402574672
"24",25,31,2.47140884493948,0.492025749015431,1.60543357882687,1.72363312042898,2.12231624431165,2.43720513482612,2.7855503529166,3.33052153713305,3.52141894574847
"25",26,32,2.44456376212521,0.498887263483462,1.56787697129476,1.68750848627241,2.09343809589455,2.40772843273838,2.76007853094592,3.32428058507546,3.5284353591113
"26",27,33,2.22894637736306,0.47526087277066,1.40371201281802,1.51293812905261,1.89379751167232,2.19129350555277,2.52789630979314,3.06416511791325,3.25942302711668
"27",28,34,1.94372579038362,0.441463990315685,1.18788523306909,1.28526469720181,1.62632037859103,1.91104171642172,2.22151577703899,2.71852745772428,2.90949351503258
"28",29,35,1.80928879178715,0.422738316091965,1.09663281145115,1.18577336185733,1.50697452651469,1.76859887940448,2.07141488514868,2.56673106944722,2.73963099172815
"29",30,36,1.7427423073585,0.407741059800815,1.06815354657898,1.14827405611949,1.45061543634858,1.70201593260348,1.99047605552935,2.48604789107356,2.66981172607928
"30",31,37,1.43762387510623,0.350007616013616,0.855514940521955,0.931298865509031,1.18906324078586,1.40015531764672,1.64861650709424,2.06957750489469,2.2212412802918
"31",32,38,1.50832455037853,0.34664013374212,0.936598754988704,1.01218158191509,1.26116998297286,1.47249744458358,1.71434517115766,2.13233206692973,2.29059269826978
"32",33,39,1.46279295279248,0.322430962908644,0.920450984557331,0.992998036359136,1.23572414479362,1.43108579192397,1.65513277853191,2.03613424181462,2.1801710776038
"33",34,40,1.43551168771386,0.303885955592091,0.922744259339825,0.991481667708051,1.21856008770591,1.40974661119002,1.61739539920594,1.9768518737108,2.10558520219882
"34",35,41,1.27317857555282,0.269180590762744,0.815524111236313,0.873213301817291,1.0835081164036,1.24947476712688,1.43738507872579,1.74754534343548,1.86704062195461
"35",36,42,1.17591629350719,0.244478562297387,0.75716079198206,0.813150034264505,1.00395486735131,1.15526231139177,1.32687385343402,1.6109519648905,1.71410570252778
