"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"25",26,32,2.15094614296886,0.398963597756093,1.50850838541472,1.58250944223038,1.86348127264766,2.10601835193296,2.38668152563455,2.88660505845875,3.07519274011288
"26",27,33,1.88427215326493,0.335100041291012,1.34570508674938,1.40812966917335,1.64410286627858,1.84387994401619,2.08075777156165,2.50366817749829,2.66814907090256
"27",28,34,1.75671139093299,0.295809041579461,1.28136486815215,1.33451130757068,1.5455893363286,1.72215617049941,1.92770613367376,2.30613591276053,2.44401305722683
"28",29,35,1.66182513559902,0.263559571017777,1.22984544945572,1.28413926909449,1.47548170465386,1.63259811995672,1.81494673123262,2.14334358126521,2.26603514714149
"29",30,36,1.52098300569407,0.224617906419489,1.15410288412497,1.1987253890316,1.3614376791308,1.49588696977403,1.65283346389223,1.93645566720721,2.03677380842135
"30",31,37,1.39414686993176,0.194754051165501,1.06977857376389,1.11158218221546,1.25723355930885,1.37320988530704,1.50893904254598,1.74717148425295,1.83562250366286
"31",32,38,1.46216923938993,0.185344613426751,1.15011371822036,1.19185627971274,1.33173217203811,1.44511183163928,1.57042622959188,1.79979517091198,1.87849923817623
"32",33,39,1.51296761686655,0.174903491827824,1.21253564536682,1.25337654860481,1.39032270050445,1.49812468324284,1.61747863864931,1.82414386524594,1.90148901662921
"33",34,40,1.53499313308825,0.162449458199493,1.25161579778182,1.29187465776259,1.42129526619108,1.52206120953144,1.63475952392964,1.82299208117276,1.89414839296332
"34",35,41,1.50518560440397,0.149962014958632,1.23639122158361,1.27402657846069,1.40175068934196,1.4946223774457,1.59929310214239,1.76942181419286,1.82693858191871
"35",36,42,1.61727299006936,0.148880223566241,1.3466162145994,1.38845085469948,1.51382830965299,1.6090211377859,1.71124099510501,1.87715306032786,1.93270979057432
"36",37,43,1.82580138371039,0.156450377419563,1.5393800889761,1.58143173947777,1.71642749438398,1.81978125086953,1.92622961370869,2.09582645778659,2.15456538017619
"37",38,44,2.01507189745953,0.164861267177684,1.71063506721816,1.75522462111302,1.90115097318622,2.00816950688029,2.12125613569596,2.2986248934386,2.35788006414743
"38",39,45,1.86183999465555,0.154655192871707,1.5664520110599,1.61496948458882,1.75597388380221,1.85835422152347,1.96384734551699,2.12031280218924,2.17331294453546
"39",40,46,1.85452324491961,0.160782681594364,1.54279399840406,1.59348398200657,1.74654335322873,1.85318112667769,1.96044285177677,2.11936890236463,2.17435149094275
"40",41,47,1.92716149557795,0.174148076757772,1.58365928655454,1.63593440704007,1.81070441060543,1.9281603647663,2.04391931412618,2.21513702236411,2.26937959865526
"41",42,48,2.0074330989097,0.19076290856994,1.63388010497207,1.68810434165139,1.8785630431656,2.00994192505887,2.13583391667202,2.32210789804812,2.37815022094523
"42",43,49,1.89928001649876,0.193279057278033,1.53012422054431,1.58147566005982,1.76491333470881,1.89858913810289,2.03072007795537,2.22257832836375,2.28124741185008
"43",44,50,1.85732829988166,0.197531007932585,1.48543922525788,1.53709095189641,1.71980273131572,1.85502907824643,1.99002321812913,2.18692541346206,2.25092682987231
"44",45,51,1.73403114665202,0.191873466774565,1.37733051836367,1.42499871654056,1.60077643260182,1.72876586042031,1.8623507179967,2.05742239288919,2.12423616719835
"45",46,52,1.76969425792403,0.19807994774916,1.4092002381813,1.45977922165947,1.63090235380909,1.76149712330563,1.89810876892739,2.11444606168469,2.18416599394251
"46",47,53,1.62251340011394,0.181892115150872,1.30043346418959,1.33963289887568,1.49165294642182,1.61385993644335,1.73908504394826,1.94352789012189,2.00820333281491
"47",48,54,1.63069526683803,0.179537992640649,1.3170474134886,1.35765568371658,1.5033434127779,1.61757215259434,1.74325612896144,1.95427292325991,2.02339361838378
"48",49,55,1.54078678318177,0.164415300619503,1.25452231950703,1.29247717608983,1.42472260263884,1.52848693760728,1.64413488136445,1.83487575908728,1.8965571232188
"49",50,56,1.39655626336527,0.143302833398793,1.15044686733912,1.18298469358659,1.29435473622125,1.38472763740342,1.48449067256199,1.6527226513726,1.71068549245426
"50",51,57,1.29582395422291,0.126915188372834,1.07728222030824,1.10625115108826,1.20535233617546,1.28628550955204,1.37397799822752,1.52513100144425,1.57469762925182
"51",52,58,1.26212635919288,0.116773047532227,1.0587140745343,1.08723080329422,1.17938617121102,1.25244414870124,1.33465793634111,1.47151333368575,1.51834661345366
"52",53,59,1.19664377388832,0.105161064141497,1.01279735018909,1.0391074742456,1.12150046471697,1.18821817409275,1.26356034371328,1.38351787658957,1.42567300650654
"53",54,60,1.20318297492824,0.0985215960732363,1.02989620623164,1.05351571911719,1.13443243816907,1.19624856789057,1.26406953592103,1.37770778235004,1.41694391673864
"54",55,61,1.21328030080699,0.0918727714356614,1.0498455116462,1.0725262910415,1.14951763742932,1.20728297917712,1.2714704823854,1.37554302331325,1.40941260151709
"55",56,62,1.13647962689001,0.081396098531034,0.99132220149141,1.01091460420788,1.07943088415723,1.13199625874106,1.18838622775499,1.27816931850819,1.3084374800882
"56",57,63,1.15685158320194,0.0778111422020898,1.01494556594478,1.03569675728862,1.10305617124684,1.15281165253397,1.20727592669719,1.29083489375911,1.31965222906065
"57",58,64,1.17875272142157,0.0747266765202494,1.03976901381721,1.06113610848308,1.1273721005566,1.17596222791143,1.22683210590867,1.30714704082237,1.33546717072377
"58",59,65,1.18181088569161,0.0716940091631375,1.04826027091724,1.0684434145054,1.13278765062254,1.17955737439981,1.22856342851895,1.3045221883443,1.32884863709937
"59",60,66,1.22230427150671,0.0707967627520783,1.08863316186466,1.10988630893348,1.1731188887994,1.22027686047687,1.26900584793891,1.34219941367873,1.36555061373453
"60",61,67,1.2404469764871,0.0705719518637753,1.10706159356934,1.12754260709469,1.19275754879054,1.23853247339264,1.28634050622127,1.36050093189953,1.38464195641257
"61",62,68,1.20491728330912,0.0680484799469384,1.0762236926589,1.0959701589409,1.15819076101793,1.20321677755955,1.25015675353498,1.31919768342729,1.34167402631456
"62",63,69,1.23167511730347,0.0688958526511382,1.10089940169846,1.12103715923151,1.18496496374423,1.22974212449047,1.27713321386859,1.3467778473811,1.36953293707923
"63",64,70,1.18995937275374,0.0678031903844042,1.05932514480508,1.08102000998869,1.14361922237182,1.18882505273607,1.23483345280919,1.30423323788577,1.32585557307851
"64",65,71,1.15795000733328,0.067381432269356,1.02867908746838,1.04960440686272,1.11196451700199,1.15666514770567,1.20143570015294,1.27159593632005,1.29479406400283
"65",66,72,1.1046956616191,0.0657131598429403,0.980549588406883,1.00016491203142,1.05944938933595,1.10311412244719,1.14831049699501,1.21558507741482,1.23656133636615
"66",67,73,1.0601242645313,0.0640057704251906,0.937724181331019,0.957038140150531,1.01609174766464,1.05885791277399,1.10249624051501,1.16820813237479,1.18856718841858
"67",68,74,1.05744239240121,0.063473206374489,0.937607617523272,0.955036504955909,1.01408124371621,1.05610468666329,1.09937485251511,1.16542285391379,1.18562649313656
"68",69,75,0.985905467467626,0.0606024229803887,0.872600110752743,0.888149354217222,0.944042324154903,0.984873936229819,1.02559938883208,1.08821439826639,1.1088090895939
"69",70,76,0.914454830077058,0.057217593385704,0.806926441762229,0.822911585169366,0.875117755892177,0.913585760868317,0.951960149220572,1.01050881435394,1.02966176582898
"70",71,77,0.894933391382885,0.0550830584605235,0.790233685213124,0.806215369890971,0.857362795333525,0.893593779987816,0.931354848521762,0.987337476535519,1.0057416871754
