"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"24",25,31,1.71239591863096,0.290154998013459,1.19517320400944,1.26812981011956,1.50984554587346,1.69437205002503,1.89657825241096,2.2140901721137,2.33641172795807
"25",26,32,1.81435006294615,0.290422269108081,1.29382308830366,1.37119831477782,1.6106543268749,1.7964624757351,1.99708715407653,2.31590243067954,2.43410989753484
"26",27,33,1.75294391422765,0.282133724698567,1.25113534954313,1.32075591987026,1.5557674752744,1.73563830981925,1.93111484317137,2.2402369700615,2.35015498193515
"27",28,34,1.57535094696353,0.260486837466039,1.11414307671109,1.17469964800741,1.39168972246334,1.56022930654185,1.74006845897918,2.02737190084492,2.13062471371616
"28",29,35,1.62641549124049,0.261301797751729,1.15847600497575,1.22351734609899,1.44325831538352,1.6118619709753,1.79329659389497,2.07672946201351,2.18320487285215
"29",30,36,1.49403873899807,0.248061383865868,1.05615535924929,1.11501071944366,1.31907634237776,1.47900013070457,1.65430866027413,1.9283738515698,2.02504207973999
"30",31,37,1.57043428297551,0.25246231454644,1.120098168782,1.17993457055259,1.39149579355384,1.55499239166619,1.73253967697907,2.00715932571064,2.10205403316943
"31",32,38,1.57646655660099,0.251663885428429,1.12625446298845,1.19165877181647,1.39874619288751,1.56133073093825,1.73613246863494,2.01237939209588,2.10654828777398
"32",33,39,1.44506791017647,0.233325422234208,1.02651811759442,1.08501050273843,1.28058158099702,1.43145904334844,1.59566609356097,1.85085484235385,1.94417472654866
"33",34,40,1.54060548009074,0.23743960533553,1.11609291543041,1.17511547914717,1.37562715999195,1.52613287196863,1.69159313850845,1.94930466954416,2.04279319355863
"34",35,41,1.59609551403428,0.238105737959338,1.1726938795091,1.23214478547177,1.42853834044503,1.5810806498232,1.74959708673313,2.01005944282491,2.10441194564882
"35",36,42,1.5369398648125,0.226463915309854,1.13024646215022,1.19034341964123,1.37980324953655,1.52367396454287,1.68026008175958,1.93426384275037,2.01493784175939
"36",37,43,1.48133343777437,0.214995735866232,1.09470024660612,1.14816862444672,1.32984802712445,1.47025573513574,1.61954699488093,1.85118936724249,1.92899510010375
"37",38,44,1.43075107154433,0.207396262661389,1.0526775015766,1.10554009440279,1.28715455511433,1.42000303586462,1.56446953209768,1.78922176978781,1.86694042296474
"38",39,45,1.25603378401217,0.189415569420606,0.910059865514311,0.961823424032629,1.12407822945127,1.24453930584172,1.37764529298364,1.58590073438169,1.65316591412789
"39",40,46,1.21751536314959,0.183063024371347,0.888711332434111,0.936452082214831,1.08958260495424,1.20708377396419,1.33690220325889,1.53292706977996,1.59902881809316
"40",41,47,1.06124562844419,0.166838247426532,0.765721153403669,0.80673020507711,0.943653023470417,1.05085764140583,1.16633905414262,1.3523105692583,1.41752907610116
"41",42,48,0.938628507663397,0.153762401838155,0.664354203280528,0.701566517745411,0.830459762982138,0.929917363210082,1.03640412699085,1.20763600210482,1.26483067651532
"42",43,49,0.778317195436265,0.135476628632338,0.536730801405224,0.571416925333105,0.683267332643399,0.770159322543979,0.863944286445258,1.01710275826584,1.06855711990652
"43",44,50,0.739883391999759,0.129231170470909,0.507614627087108,0.542782822206943,0.649403322708522,0.731717131618704,0.821521529822512,0.965332901128814,1.01391142424908
"44",45,51,0.728013171835292,0.126352222240564,0.501520293607544,0.534553713923204,0.639209988619397,0.720206037598829,0.808523147197858,0.947158881121561,0.995514072624712
"45",46,52,0.679780037190082,0.120840435233329,0.46370040691148,0.495390469820924,0.594339376916295,0.672829442499722,0.756746892082271,0.88966050082538,0.939272509101121
"46",47,53,0.615223796050141,0.114680955200388,0.411305836527706,0.439283152611832,0.534123243844459,0.608374534252501,0.687865778608232,0.816362760521815,0.860429759356734
"47",48,54,0.682145763312171,0.122794903448088,0.462583348840747,0.493174266267585,0.595657147030684,0.67500620605408,0.760645503134249,0.892884699512173,0.940407494934135
"48",49,55,0.713980896337339,0.127277340305923,0.490192610815375,0.519063790913965,0.623686503457929,0.706403320255104,0.794451693407549,0.935706536585989,0.98562166132593
"49",50,56,0.841991499134781,0.142512520546329,0.586187186460907,0.623820044207557,0.743006217883526,0.833601644716052,0.932717846355185,1.08852436680212,1.14245432194858
"50",51,57,1.00218420190491,0.161986346559655,0.715488266562741,0.753345995787746,0.887844910960522,0.991966265870995,1.10447350207287,1.2830047538106,1.34732603760965
"51",52,58,0.93620905186884,0.15766482024564,0.655167610492202,0.693826979191806,0.824672958670259,0.92738570773265,1.03705062266742,1.21203864115422,1.27264848211267
"52",53,59,0.965021438648304,0.161651620982364,0.676407033825688,0.716691493255817,0.852081319816042,0.955685701263446,1.070379745989,1.2448208630339,1.30563161101075
