"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"23",24,30,2.07395487054907,0.393636349564122,1.45137937213772,1.52539128162734,1.78925460433014,2.02412048247254,2.30172448421228,2.81368208187801,2.99025498811398
"24",25,31,1.77986517274091,0.325930862127503,1.25530447817882,1.32025290344275,1.54362084925953,1.7396359848294,1.9712573032479,2.38396708906307,2.53400213216231
"25",26,32,1.76162808019413,0.304762958531203,1.26847969190177,1.32787447638683,1.54511951198176,1.72124555146835,1.93900644690861,2.32895685081168,2.4755992408918
"26",27,33,1.91259688099106,0.304421438559432,1.42478523456288,1.48435415539587,1.69574222286709,1.87408283619648,2.0896107626582,2.47977041654253,2.6307930397188
"27",28,34,2.08023397608681,0.301175844815528,1.59524239266165,1.65414688825995,1.86511570876955,2.04238081301185,2.2553123254302,2.63702237019248,2.77803410915974
"28",29,35,2.20965790329664,0.292468399215772,1.73465826631838,1.79694806774121,2.00220211981568,2.1737732072164,2.37931220059498,2.75307086106188,2.89477362180781
"29",30,36,2.3589651609351,0.28740155325014,1.88054326962371,1.94992869780497,2.15675088121793,2.32698147438364,2.52416137200121,2.89050864206637,3.02031647657777
"30",31,37,2.33184960563195,0.268988681350967,1.86938871769851,1.93830599184532,2.1431813075655,2.30942912819045,2.49308982962797,2.82006231329039,2.93629194560965
"31",32,38,2.42494601208064,0.272078429481892,1.93571110648359,2.00827066986173,2.2399301215353,2.40570373966573,2.59244692114485,2.90480430688159,3.01689322842819
"32",33,39,2.45525214299688,0.280171813530501,1.94323696353732,2.02159353017796,2.26436783030922,2.44184987547723,2.63102449805523,2.94041397846709,3.04649460623317
"33",34,40,2.40512583769929,0.284384893767277,1.87058797044191,1.95475180061614,2.20790304445321,2.39922875879498,2.59097049592844,2.88893265091823,2.98941592242842
"34",35,41,2.19540538527941,0.278831575600919,1.68125078103706,1.75480110634337,1.99918793807133,2.18544112431064,2.38137845843704,2.67290433062033,2.7654219292794
"35",36,42,2.15532308416259,0.289424018513336,1.63065168784682,1.70452786605092,1.94750539269797,2.14236882906237,2.34953112344562,2.65489414675797,2.74847520237111
"36",37,43,2.08175726343744,0.289484287681193,1.57362398248928,1.63888671592451,1.87196762818948,2.06324857319118,2.275517904992,2.58359326251191,2.68441034755584
"37",38,44,2.09229534670265,0.294713201131497,1.58717642263604,1.65000397518383,1.87778347640319,2.06987221689951,2.28353734673315,2.61588261307691,2.72337847474286
"38",39,45,2.10263015721745,0.29500867814281,1.61431668013455,1.67328494290461,1.88520564435196,2.07271553781507,2.29118097439164,2.63800331366672,2.75033951260394
"39",40,46,2.16441741045947,0.295272947345566,1.67955374305319,1.74032701606584,1.94948394085783,2.13215361908547,2.34423611627377,2.70786839960232,2.82922850665213
