"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"28",29,35,2.57833339036739,0.412194950827962,1.85639988114753,1.9487133656898,2.28695290292864,2.54932112879566,2.83751874539657,3.3203288762309,3.46208241555598
"29",30,36,2.40923194678606,0.376588810266731,1.75610850829305,1.83582804286017,2.14224923165091,2.37949687497292,2.64650821083016,3.07891424169031,3.22725662471816
"30",31,37,2.41306927769444,0.366570866063599,1.76547976919402,1.85022274122572,2.15548311100666,2.38564553415118,2.64631019138525,3.06232559499112,3.21213881569781
"31",32,38,2.23768328075794,0.331846091213737,1.65529004452242,1.7295881581914,2.00605712990634,2.21170086630827,2.44635099179864,2.82545822122387,2.95317994176388
"32",33,39,2.1564362640121,0.313223992702208,1.60196134845875,1.6755711954257,1.93360967597827,2.13560818099859,2.35489234115699,2.70926058812669,2.82607775535868
"33",34,40,2.15015464304351,0.304060244573565,1.61365870246472,1.6833493486063,1.93266766831803,2.13019205429393,2.34300874868357,2.68856393555404,2.80599783902234
"34",35,41,2.01287303130497,0.277734223542944,1.52240492736013,1.58634700016234,1.81597956087808,1.9948037254098,2.18850877005684,2.50615023448516,2.61377386777993
"35",36,42,1.96237879063783,0.264555295092543,1.49394898942752,1.55576861781023,1.77594538217429,1.94407363538941,2.13036217360503,2.43008693710353,2.52998681095121
"36",37,43,2.14882519952099,0.274979900216199,1.66150206417401,1.73035318046141,1.95431667530561,2.12827571846631,2.32611241802586,2.63791540350171,2.73435750687206
"37",38,44,2.03339071101136,0.250892949615827,1.58966959323509,1.6473704092886,1.85592643767506,2.01584096895976,2.19447095022722,2.47923524451887,2.5693973723281
"38",39,45,2.02090117668438,0.240049090633448,1.59522071582277,1.65292028187571,1.8514717136553,2.00303024973256,2.17574160165239,2.44165939252092,2.53115643290377
"39",40,46,1.99901539772955,0.229978477592267,1.58198300185094,1.64114348738522,1.83720020595751,1.9871681013649,2.14645150911837,2.40214405167949,2.48297259957843
"40",41,47,1.9199484380298,0.216417533198611,1.52901598823065,1.58190590471828,1.76757687009743,1.90710880131611,2.05994393592545,2.30016410918168,2.38157904004467
"41",42,48,1.83192157987835,0.203182900074109,1.45856800139337,1.50880556190913,1.691652802663,1.82347665312568,1.96392495486419,2.18187473998866,2.2567022682502
"42",43,49,1.74982187111426,0.192203404755969,1.39532049164184,1.44720128514891,1.61486123493532,1.74069950567798,1.87453495291034,2.08117115002306,2.14822028228951
"43",44,50,1.54971519614244,0.16932183233054,1.24093057041677,1.2829030643092,1.43192038544836,1.54177141950692,1.66017688967412,1.8424924298481,1.90491399780164
