"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,6.4537620034588,1.97986499005173,3.28262631142124,3.64621336336617,5.17213902837345,6.20941420950229,7.33510281253925,10.5226771967179,11.1305269179464
"2",3,9,5.68229685888745,1.73676998672225,2.84971481333957,3.17589823869903,4.45618828900136,5.50114043789166,6.69288634430472,8.83921248489261,9.49762058959276
"3",4,10,6.10290797674944,2.02954329904005,2.96924757978,3.3419370664117,4.55708727680863,5.83331126833999,7.35230944633957,9.66394657648434,10.5530214530474
"4",5,11,6.02112638292154,2.0679796010848,2.84108422851519,3.17685350039997,4.51592092884613,5.71287204198345,7.21399920177556,9.86601548562523,10.8453982822485
"5",6,12,5.74657129733416,1.99600280401597,2.59183949161694,2.91795259543209,4.29480448988998,5.50317691801685,6.93076071429368,9.36198375839579,10.2762307223985
"6",7,13,4.76728437019397,1.78346416680704,2.06252322614872,2.34739352985798,3.49220891477555,4.51340559176237,5.76722375470749,8.06747400358159,9.02013324323365
"7",8,14,3.45743532769738,1.44438285341573,1.40475880995412,1.60438762524989,2.41939341258979,3.19698707341962,4.21333300325878,6.20806441951999,6.9963257680209
"8",9,15,3.22306411422723,1.44480332463513,1.31404679568723,1.49254224395449,2.2089408461076,2.90841684090277,3.9063984497596,5.99947557348295,6.84805090417921
"9",10,16,2.75631420108867,1.29960760494536,1.15373656449135,1.29312109662212,1.86803098557337,2.45079767898651,3.2955213765182,5.25454780491112,6.14620650924753
"10",11,17,2.74571097271029,1.1645790860753,1.27501210637501,1.41412622184001,1.95888524894677,2.48556103719579,3.22258375718784,4.96866403837134,5.80312656608328
"11",12,18,2.44366852377449,0.910900651377827,1.22202728685593,1.34464200483109,1.82164850147308,2.259438775444,2.8557799209824,4.1814543681528,4.76639196021349
"12",13,19,2.1285504118937,0.701760286599911,1.13001490839116,1.23928797120956,1.64579442062854,2.00475389825927,2.46308915935081,3.45078800821828,3.87998906620362
"13",14,20,1.99884430207949,0.586092679355264,1.10465179564564,1.21388249314778,1.58887726017138,1.91063448540888,2.31086907232304,3.07760983197337,3.40980688250411
"14",15,21,1.81499804137561,0.48835338267693,1.03639857936183,1.13286404682036,1.47254010829141,1.75525646610302,2.0882041789929,2.70831467688325,2.94382270131117
"15",16,22,1.76854493866233,0.447052160510721,1.03303840578798,1.12743488986113,1.45230918578532,1.72108385293114,2.02809334736305,2.57594625910657,2.80287260794062
