"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",3,9,4.39339683531555,1.53721305646964,1.91306389287544,2.30277640797006,3.21504351895261,4.18560937370949,5.24041117536726,7.23783116341033,7.87740418487711
"3",4,10,4.24142141695347,1.55307966308919,1.9019184634841,2.14087722955566,3.12451210473765,4.06040516353296,5.05527776090264,6.98479732245925,7.67686409523143
"4",5,11,4.04584783419933,1.47460075711508,1.79300521514703,2.05564787423109,3.00499810127703,3.85934390892815,4.84084622265045,6.67618517980208,7.57702242159404
"5",6,12,5.17547425159816,1.81598709643384,2.42476710799087,2.72436146729071,3.8599670712382,4.92878458823456,6.20981166109362,8.5303543781785,9.37316033608139
"6",7,13,5.11064411367218,1.81990344571565,2.35199802588152,2.65871026205748,3.79040279983432,4.84829526885419,6.13063989730877,8.43715015943636,9.35514025316232
"7",8,14,4.52294279546689,1.68279075419744,2.03152007658594,2.28872565101675,3.30728611201419,4.25649499225039,5.44608614742969,7.67506816881714,8.50459635701853
"8",9,15,3.84886782015967,1.44508761868335,1.76545869926257,1.97346042603386,2.81051326438329,3.60318015960137,4.61173354633495,6.54984043091498,7.29064861401625
"9",10,16,3.45191140701306,1.29357766932017,1.65719417372869,1.8472282844181,2.55104019354087,3.22208091835894,4.07546267118939,5.81929977495125,6.61812835884909
"10",11,17,3.77504528022205,1.35426530788032,1.96515963190698,2.15373069276719,2.87632373867565,3.52832628934421,4.37487726599234,6.14673366644369,7.0108327792323
"11",12,18,3.51909980889832,1.12550828257648,1.91018901000046,2.09357673328725,2.75954880693562,3.34348522448192,4.05409428899061,5.48645921888345,6.19512403679715
"12",13,19,2.69391035092068,0.811609931739847,1.48138507515139,1.61762926852396,2.13136922064254,2.57879556522729,3.11690324458919,4.15332121267382,4.5924570977978
"13",14,20,2.16990545365061,0.634937706228379,1.18987251972069,1.30817019827977,1.72793112365059,2.08050162590769,2.51294272118964,3.30855878885279,3.659434936596
"14",15,21,1.93071928817613,0.543145269664602,1.0721204271142,1.17715618620285,1.54640041834365,1.86301615041681,2.23920532826983,2.90165003998718,3.1866265396029
"15",16,22,1.91710476483798,0.503326850132642,1.10609286778079,1.20369036508984,1.55839244181836,1.85631037390256,2.2099388447316,2.82347188057733,3.06203513642489
"16",17,23,1.7592860072351,0.446922275939239,1.03583876296456,1.12703907428532,1.44203690453168,1.70553612038994,2.02130357735491,2.56527912821235,2.77435659964467
"17",18,24,1.25094780615995,0.34108414928836,0.700607122972974,0.763362641145055,1.00905878184932,1.2137235872203,1.45079541143544,1.86165259576422,2.01433117488553
"18",19,25,1.36594062085006,0.339568228037467,0.804938943705135,0.87075866172813,1.12482036413059,1.33277097365538,1.56593982200991,1.97797044125939,2.12679222364262
"19",20,26,1.53869964980081,0.342609765391649,0.962322638855521,1.03699888467628,1.29809546850981,1.5062541110547,1.7460250459097,2.1450041478543,2.29891676194035
"20",21,27,1.64403647507257,0.341074511645268,1.05853413682735,1.13505547516419,1.40328455037801,1.61587389731727,1.85291640465388,2.25315636209971,2.39767297495891
"21",22,28,1.87270830284749,0.353585566406615,1.25285732883264,1.33969873127159,1.62437892416689,1.84665086392034,2.09235955237944,2.4936128409054,2.63704339832392
"22",23,29,1.97059729240973,0.348347132037708,1.34685859986486,1.43788377636934,1.72562886749803,1.94713114039696,2.19229100952415,2.57342268044002,2.71054248135811
"23",24,30,1.9102144716102,0.337402801991416,1.30229803851211,1.39063269423659,1.67719685354513,1.890737820034,2.12150363488844,2.49154164128845,2.63331171488114
"24",25,31,2.43438508660648,0.37662673779625,1.75400647749269,1.85035127863,2.17045028346486,2.41606433575684,2.67755080015609,3.07673046920012,3.22514710994718
"25",26,32,2.29775951902321,0.360718248739741,1.64450887455111,1.73534668714582,2.04527438681899,2.27850836357095,2.52642417468063,2.92184775045108,3.05966480708379
"26",27,33,2.5954737769423,0.393914447366593,1.87608036629115,1.97679011587278,2.32221706411967,2.58030628785491,2.84830637976162,3.26799561206983,3.42734406140784
"27",28,34,2.52214113553913,0.39298428747694,1.80182885770466,1.91253386995317,2.2488726890942,2.50155403622224,2.77473675236736,3.1979016743521,3.34125224196527
"28",29,35,2.29715607511476,0.378743583885107,1.6084327551418,1.70291057451253,2.03209968766053,2.27890582382249,2.54379706498487,2.95052446555298,3.07969789551944
"29",30,36,2.27394894409702,0.384707096440303,1.57994216549376,1.6773739439487,2.00469453934013,2.25079204828491,2.52245002645327,2.93172045455836,3.08029929122738
"30",31,37,2.34459739256016,0.400346390863632,1.62684191896198,1.72845965283896,2.06467821516914,2.32109470748048,2.60087858360401,3.04182306978018,3.19204621169758
"31",32,38,1.96310096877026,0.354299198475102,1.34879454674708,1.4291407119998,1.71127279265537,1.93699596599997,2.18427170010629,2.59326305879993,2.72783388216889
"32",33,39,1.98065752346044,0.352052644749486,1.3720965140416,1.45466579345882,1.73319957566915,1.95130188820254,2.19852085103019,2.60809831085174,2.74674540484633
"33",34,40,1.67600412816771,0.30393704548845,1.16280736299037,1.23182562265143,1.46005780739382,1.64901975956195,1.85847197295521,2.22310457011207,2.35989975538006
"34",35,41,1.58730882453079,0.279972629437993,1.11780401943572,1.17712183861842,1.38961742374871,1.56125480399786,1.75438133847239,2.08613056575361,2.20688423192399
"35",36,42,1.47954983240413,0.254513870787443,1.04663137006451,1.10363768529197,1.30073755376949,1.45748443477827,1.6334880774559,1.93373085128993,2.04930309777882
"36",37,43,1.33911136001792,0.223337868276787,0.956616798000551,1.00784614761538,1.18226064616726,1.31997322853364,1.47301574875619,1.73492187916199,1.82990921397941
"37",38,44,1.17019316404884,0.195187560295278,0.83179760010675,0.877910753490599,1.03445829862595,1.15433255526881,1.2903996426122,1.50883777785471,1.59058827968979
"38",39,45,1.27098471877759,0.19224397983398,0.933494211933108,0.981292529328968,1.13602822601165,1.2573516736476,1.38954806388146,1.60459484772597,1.69202424643188
"39",40,46,1.19977811247409,0.175896462871655,0.886398011374069,0.929968615726002,1.07711862421492,1.18928100236656,1.3088027684052,1.50650262075256,1.57656008873848
"40",41,47,1.15904196240186,0.166629195850026,0.86294568614542,0.90547392593961,1.04246201149987,1.14886723687154,1.26379687145008,1.44727635973985,1.51114810914497
"41",42,48,1.10694717695628,0.156048388403167,0.823979592907552,0.86445351626053,0.997915407617006,1.09809598892568,1.20789770947119,1.37682180485004,1.43452071446973
"42",43,49,1.22493787692883,0.162672960893399,0.928201603276691,0.973565490401706,1.11357041745099,1.21629043816356,1.32952014651501,1.50727720529103,1.56866688391721
"43",44,50,1.20348087396139,0.154766913956029,0.920395605675825,0.962354494129353,1.09585203005864,1.19645769862315,1.3033406321538,1.46836661037417,1.52714064324468
"44",45,51,1.28189978545166,0.158652836926934,0.991113798852804,1.03126558859947,1.17234691874823,1.27586680197347,1.38326798481729,1.55181639014138,1.61405755998798
"45",46,52,1.34378292923318,0.160798115493727,1.04857449804701,1.09200395464964,1.23144381481008,1.33673743497264,1.44857936869748,1.61742898726546,1.67583247669954
"46",47,53,1.3862867916083,0.162320020772919,1.08396140772738,1.12973077876853,1.27394639281672,1.3801800215895,1.4926873382496,1.66478945611322,1.72302801779616
