"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",3,9,3.2391001573432,1.17744388111065,1.37718846626945,1.65657861579705,2.40902795154669,3.00343369517599,3.89446484559902,5.46146773735059,5.9916060218189
"3",4,10,4.09556243126663,1.33021598912798,1.98548806740563,2.21645018359523,3.10972391709141,3.90075139097786,4.90727726558173,6.54167969900816,7.02395700133876
"4",5,11,3.85393046883419,1.30122536134506,1.81268430445271,2.05886303580058,2.90953251834039,3.66456163675639,4.62240260065319,6.20912396801973,6.80831376455446
"5",6,12,4.2646919225645,1.43799357102168,2.01218314935953,2.26261515289799,3.21788292678536,4.06985608314328,5.11548169534177,6.93043651134868,7.57458060652121
"6",7,13,4.30806701766568,1.45993952159062,2.02042208272823,2.27320163943419,3.25429388740832,4.11427605121622,5.1642391578882,7.01083748329677,7.68050746823342
"7",8,14,3.96040189996123,1.42507838841336,1.82832505856037,2.04631194246577,2.92721010024707,3.73970983120461,4.77208883468343,6.61324744996834,7.3060843144534
"8",9,15,3.73387479965417,1.35588731859068,1.72635555661015,1.9427227190061,2.75655100428309,3.52052825815425,4.46942684139328,6.27598946552693,7.01937634672803
"9",10,16,3.06548221947883,1.14833123033485,1.39529720115425,1.5713116074286,2.24116791268999,2.86999558279481,3.66330731173498,5.227683362184,5.86375909223614
"10",11,17,2.48637040291574,0.933860896062086,1.13966731869315,1.29075008328412,1.83202766544214,2.32404795199181,2.96186906795282,4.22615991126136,4.75904572127106
"11",12,18,2.46902927332379,0.84059248017823,1.2213537356447,1.3533484551975,1.87405925989754,2.34020555609142,2.91187147551947,4.02311565310227,4.49880366758492
"12",13,19,1.90497348910411,0.645037068726846,0.928217248823184,1.03650597894516,1.45051767658836,1.80629543703698,2.25522725746088,3.10003649753528,3.43751700848832
"13",14,20,1.70944391435637,0.554627138513515,0.853860549327017,0.947835329879886,1.31771669128285,1.63335177484523,2.01796300420098,2.72722637938095,2.99965415054984
"14",15,21,1.88743257991687,0.551065213938223,1.01115825261883,1.11716646737888,1.49868004843518,1.82088817701128,2.19601943188556,2.90109011808156,3.1728169456017
"15",16,22,1.63646374952681,0.464037166576021,0.884782308893105,0.984679826421357,1.3030452644013,1.58229967828896,1.90632254394733,2.47512928336946,2.68638181599592
"16",17,23,1.519895078105,0.418150851979086,0.836637426908114,0.918016058507979,1.22205654796136,1.47709424787076,1.76826086019816,2.27082842305937,2.46663072632258
"17",18,24,1.25662658429939,0.357182391337431,0.67359461637534,0.743093969729853,0.99834174328537,1.22065832611517,1.47375228742023,1.89899996819493,2.06096172034478
"18",19,25,1.10875285884583,0.320149717078254,0.583865343097602,0.644822863968634,0.879880781244844,1.0739515064178,1.30249020795738,1.68833905256434,1.82021790651089
"19",20,26,1.06622300455135,0.304945106939576,0.559469344182896,0.624541270027301,0.847908115534481,1.03567467472115,1.25125180107678,1.61711449066078,1.75043124612624
"20",21,27,1.02652005828128,0.289278170782273,0.540447371377208,0.600979999438393,0.821415074516123,1.00080294755642,1.20213083324099,1.54412358875044,1.66740560935666
"21",22,28,0.848270374057476,0.260970522818116,0.417815910835256,0.471146806342229,0.66112463191737,0.821770071632016,1.00591397121124,1.31503968795726,1.43441291525056
"22",23,29,0.833860954351086,0.252979922657719,0.418273382058505,0.469198957027021,0.653501174205539,0.807067964884431,0.986839495418148,1.28492147234889,1.3980328642318
"23",24,30,0.89792070315789,0.261500043440183,0.460885282768515,0.515237470828202,0.712278485743164,0.872676883870132,1.05564695639557,1.36727920850669,1.48120617026902
"24",25,31,0.968071112842444,0.269508876182282,0.518816171971202,0.573819484361408,0.77492338534458,0.944212027232665,1.13304455825918,1.44499569229912,1.56683250438975
"25",26,32,0.895863159437055,0.259774904680227,0.460358048404674,0.516452392967794,0.711246786260298,0.871247147961774,1.05190962095241,1.36467210775639,1.47887220180458
"26",27,33,0.899526365833352,0.261064124175496,0.466662799907531,0.515235716326678,0.71259013449477,0.874421082190865,1.05864105815854,1.37187326273658,1.47828722861031
